date,residual_MG,dS_MG,netQ_MG,step_days
2021-04-02,-4.547473508864641e-13,-36.63879955735683,-36.63879955735638,1.0
2021-04-03,-6.252776074688882e-13,-33.77829435735475,-33.77829435735413,1.0
2021-04-04,-4.547473508864641e-13,-26.728572238454944,-26.72857223845449,1.0
2021-04-05,4.547473508864641e-13,-24.93835167994257,-24.938351679943025,1.0
2021-04-06,8.526512829121202e-14,-22.623409657484444,-22.62340965748453,1.0
2021-04-07,-3.694822225952521e-13,-18.88975302610561,-18.88975302610524,1.0
2021-04-08,5.400124791776761e-13,-18.079253536947363,-18.079253536947903,1.0
2021-04-09,-3.410605131648481e-13,-14.942509935874114,-14.942509935873773,1.0
2021-04-10,5.115907697472721e-13,-13.25031557609509,-13.250315576095602,1.0
2021-04-11,-5.400124791776761e-13,4.355466660706952,4.355466660707492,1.0
2021-04-12,8.526512829121202e-13,13.49023364554705,13.490233645546198,1.0
2021-04-13,4.831690603168681e-13,-13.274315024771568,-13.27431502477205,1.0
2021-04-14,4.263256414560601e-13,-14.269071766006164,-14.26907176600659,1.0
2021-04-15,8.526512829121202e-13,-10.136425785884057,-10.13642578588491,1.0
2021-04-16,4.547473508864641e-13,-9.568313701694933,-9.568313701695388,1.0
2021-04-17,-7.389644451905042e-13,-9.273487971764553,-9.273487971763814,1.0
2021-04-18,-3.694822225952521e-13,-9.146857973202714,-9.146857973202344,1.0
2021-04-19,1.0231815394945443e-12,-8.929386333416915,-8.929386333417938,1.0
2021-04-20,-4.973799150320701e-13,-8.745277619702392,-8.745277619701895,1.0
2021-04-21,-7.105427357601002e-13,-8.578963608140839,-8.578963608140128,1.0
2021-04-22,-3.268496584496461e-13,-9.208975782634298,-9.20897578263397,1.0
2021-04-23,3.694822225952521e-13,-8.617950249106798,-8.617950249107167,1.0
2021-04-24,8.100187187665142e-13,-7.866938374461824,-7.866938374462634,1.0
2021-04-25,-7.673861546209082e-13,-2.749087684083861,-2.7490876840830936,1.0
2021-04-26,7.105427357601002e-14,-8.01246370942863,-8.012463709428701,1.0
2021-04-27,2.1316282072803006e-13,-8.235730928221528,-8.235730928221741,1.0
2021-04-28,6.252776074688882e-13,-7.3557133900758345,-7.35571339007646,1.0
2021-04-29,1.9895196601282805e-13,-4.883712955603187,-4.883712955603386,1.0
2021-04-30,9.237055564881302e-13,-5.969532170720413,-5.969532170721337,1.0
2021-05-01,2.1316282072803006e-13,-8.264969647576436,-8.264969647576649,1.0
2021-05-02,1.5489831639570184e-12,-7.619626630599669,-7.619626630601218,1.0
2021-05-03,4.405364961712621e-13,-4.514099557001828,-4.514099557002268,1.0
2021-05-04,9.947598300641403e-14,71.37688725771477,71.37688725771467,1.0
2021-05-05,-5.684341886080802e-14,58.45406369478587,58.45406369478593,1.0
2021-05-06,2.842170943040401e-14,31.494423413250843,31.494423413250814,1.0
2021-05-07,5.968558980384842e-13,-0.5667868963701039,-0.5667868963707008,1.0
2021-05-08,7.531752999057062e-13,10.42444366356176,10.424443663561007,1.0
2021-05-09,4.547473508864641e-13,-8.28367700335366,-8.283677003354114,1.0
2021-05-10,-1.4210854715202004e-13,3.661159061754006,3.661159061754148,1.0
2021-05-11,-6.536993168992922e-13,-15.429452525153465,-15.429452525152811,1.0
2021-05-12,8.526512829121202e-13,-14.647389045556338,-14.64738904555719,1.0
2021-05-13,-5.826450433232822e-13,-13.356177740244675,-13.356177740244092,1.0
2021-05-14,6.821210263296962e-13,-12.680425705808375,-12.680425705809057,1.0
2021-05-15,6.536993168992922e-13,-11.78154160273516,-11.781541602735814,1.0
2021-05-16,-6.821210263296962e-13,-11.003558433396393,-11.00355843339571,1.0
2021-05-17,0.0,-11.069699716697869,-11.069699716697869,1.0
2021-05-18,2.5579538487363607e-13,-11.504553743588986,-11.504553743589241,1.0
2021-05-19,-6.394884621840902e-13,-11.213871625224783,-11.213871625224144,1.0
2021-05-20,-1.8474111129762605e-13,-11.598782855890022,-11.598782855889837,1.0
2021-05-21,3.268496584496461e-13,-11.771610161238641,-11.771610161238968,1.0
2021-05-22,2.7000623958883807e-13,-10.416348606175234,-10.416348606175504,1.0
2021-05-23,-1.1510792319313623e-12,-10.009808666429308,-10.009808666428157,1.0
2021-05-24,-4.263256414560601e-13,-11.067381924629444,-11.067381924629018,1.0
2021-05-25,1.0516032489249483e-12,-9.757354725314144,-9.757354725315196,1.0
2021-05-26,-1.0942358130705543e-12,-8.156380989716126,-8.156380989715032,1.0
2021-05-27,5.115907697472721e-13,-5.81279168315632,-5.812791683156831,1.0
2021-05-28,8.526512829121202e-14,2.563690755441712,2.563690755441627,1.0
2021-05-29,-4.263256414560601e-14,63.47746957229538,63.47746957229542,1.0
2021-05-30,-1.3784529073745944e-12,7.303192982923065,7.303192982924443,1.0
2021-05-31,3.268496584496461e-13,9.368394190942126,9.3683941909418,1.0
2021-06-01,3.694822225952521e-13,-10.108280031337927,-10.108280031338296,1.0
2021-06-02,5.115907697472721e-13,-12.052418775077967,-12.052418775078479,1.0
2021-06-03,-5.684341886080801e-13,-11.271503365464014,-11.271503365463445,1.0
2021-06-04,6.394884621840902e-13,7.745371995844835,7.745371995844195,1.0
2021-06-05,1.4495071809506044e-12,6.616552752378993,6.616552752377544,1.0
2021-06-06,8.526512829121202e-14,-9.132275280584508,-9.132275280584594,1.0
2021-06-07,-3.836930773104541e-13,-10.703473886696884,-10.7034738866965,1.0
2021-06-08,-5.684341886080801e-13,24.19319214916868,24.19319214916925,1.0
2021-06-09,-1.7053025658242404e-13,12.644000538710316,12.644000538710486,1.0
2021-06-10,1.5631940186722204e-13,-7.937912275603594,-7.93791227560375,1.0
2021-06-11,-5.115907697472721e-13,-9.348492480261484,-9.348492480260973,1.0
2021-06-12,5.684341886080801e-13,-6.1831097309877805,-6.183109730988349,1.0
2021-06-13,-6.679101716144942e-13,-8.375617049463472,-8.375617049462804,1.0
2021-06-14,2.984279490192421e-13,-7.553161774867476,-7.553161774867775,1.0
2021-06-15,-5.684341886080801e-13,-7.492106255809631,-7.4921062558090625,1.0
2021-06-16,1.4210854715202004e-13,-10.548426197583467,-10.548426197583609,1.0
2021-06-17,4.263256414560601e-13,-11.806563615860796,-11.806563615861222,1.0
2021-06-18,-1.7053025658242404e-13,-11.366516239864723,-11.366516239864552,1.0
2021-06-19,3.410605131648481e-13,-5.505459931091536,-5.5054599310918775,1.0
2021-06-20,2.842170943040401e-14,-6.685885216718816,-6.6858852167188445,1.0
2021-06-21,-5.400124791776761e-13,-1.0185980803762504,-1.0185980803757104,1.0
2021-06-22,-2.842170943040401e-14,21.80638908412584,21.80638908412587,1.0
2021-06-23,6.252776074688882e-13,-1.4660459578208247,-1.46604595782145,1.0
2021-06-24,-1.1368683772161603e-13,-9.89435842727471,-9.894358427274597,1.0
2021-06-25,-1.2576606422953773e-12,-11.944404076672072,-11.944404076670814,1.0
2021-06-26,-1.5631940186722204e-13,-10.460724498056152,-10.460724498055995,1.0
2021-06-27,-7.318590178329032e-13,-9.691334160095721,-9.69133416009499,1.0
2021-06-28,-1.1866063687193673e-12,-9.752481616233126,-9.75248161623194,1.0
2021-06-29,-6.750155989720952e-13,-10.46117258976301,-10.461172589762334,1.0
2021-06-30,2.8421709430404007e-13,-10.60698400164074,-10.606984001641024,1.0
2021-07-01,-1.2718714970105793e-12,-7.649665003205882,-7.6496650032046105,1.0
2021-07-02,1.0160761121369433e-12,-1.1801661180743395,-1.1801661180753555,1.0
2021-07-03,-2.3447910280083306e-13,7.99541160640365,7.995411606403884,1.0
2021-07-04,4.050093593832571e-13,5.5013706071913475,5.5013706071909425,1.0
2021-07-05,4.618527782440651e-13,-7.763808569634421,-7.763808569634882,1.0
2021-07-06,2.2737367544323206e-13,-4.754986387793906,-4.754986387794133,1.0
2021-07-07,-7.887024366937112e-13,0.40438763972088054,0.40438763972166925,1.0
2021-07-08,-1.3855583347321954e-12,11.86161732151777,11.861617321519155,1.0
2021-07-09,-1.4708234630234074e-12,21.643735947091045,21.643735947092516,1.0
2021-07-10,-4.263256414560601e-14,17.313001048070873,17.313001048070916,1.0
2021-07-11,5.400124791776761e-13,-3.209701949286682,-3.209701949287222,1.0
2021-07-12,3.694822225952521e-13,28.21947442243436,28.21947442243399,1.0
2021-07-13,3.979039320256561e-13,0.9253235420783312,0.9253235420779333,1.0
2021-07-14,-1.0942358130705543e-12,0.41330448715416424,0.41330448715525847,1.0
2021-07-15,-2.984279490192421e-13,-6.342689759663699,-6.342689759663401,1.0
2021-07-16,-7.815970093361102e-13,-6.8121577884521685,-6.812157788451387,1.0
2021-07-17,-4.121147867408581e-13,-4.393124618516595,-4.3931246185161825,1.0
2021-07-18,-7.105427357601002e-13,-2.1473986429627985,-2.147398642962088,1.0
2021-07-19,1.2789769243681803e-13,-10.051031522354606,-10.051031522354734,1.0
2021-07-20,4.192202140984591e-13,-11.94547153655003,-11.94547153655045,1.0
2021-07-21,-1.9184653865522705e-13,-12.183077716437765,-12.183077716437573,1.0
2021-07-22,-2.8421709430404007e-13,-13.454256765655373,-13.454256765655089,1.0
2021-07-23,1.0373923942097463e-12,-12.948784673206319,-12.948784673207356,1.0
2021-07-24,-7.673861546209082e-13,-11.976569692011253,-11.976569692010486,1.0
2021-07-25,-2.1316282072803006e-14,-11.864321624825607,-11.864321624825585,1.0
2021-07-26,-3.907985046680551e-13,0.9293625353329844,0.9293625353333752,1.0
2021-07-27,1.4779288903810084e-12,-9.707048569502149,-9.707048569503627,1.0
2021-07-28,-5.471179065352771e-13,-4.055272645176956,-4.055272645176409,1.0
2021-07-29,-1.3500311979441904e-13,20.28789149347358,20.287891493473715,1.0
2021-07-30,-1.4210854715202004e-14,33.34747318353402,33.347473183534035,1.0
2021-07-31,-5.684341886080802e-14,-5.6548611329690175,-5.654861132968961,1.0
2021-08-01,1.2647660696529783e-12,-10.302199516692781,-10.302199516694046,1.0
2021-08-02,5.684341886080801e-13,-9.76019965600608,-9.760199656006648,1.0
2021-08-03,3.907985046680551e-13,-15.536729616567754,-15.536729616568145,1.0
2021-08-04,-9.237055564881302e-14,-15.865927258890224,-15.865927258890132,1.0
2021-08-05,-4.689582056016661e-13,-16.100984813689138,-16.10098481368867,1.0
2021-08-06,4.263256414560601e-14,-17.12095254718224,-17.120952547182284,1.0
2021-08-07,-2.5579538487363607e-13,-16.14356331819181,-16.143563318191553,1.0
2021-08-08,-4.973799150320701e-13,-16.206565802975092,-16.206565802974595,1.0
2021-08-09,-5.329070518200751e-13,-16.302384278022146,-16.302384278021613,1.0
2021-08-10,6.892264536872972e-13,-15.280117639884338,-15.280117639885027,1.0
2021-08-11,6.110667527536862e-13,-6.115774064175639,-6.11577406417625,1.0
2021-08-12,5.897504706808832e-13,-11.906268151129552,-11.906268151130142,1.0
2021-08-13,3.623767952376511e-13,-11.958538158596639,-11.958538158597001,1.0
2021-08-14,-8.881784197001252e-13,-14.249926087144559,-14.24992608714367,1.0
2021-08-15,-5.258016244624741e-13,-15.658179397547428,-15.658179397546903,1.0
2021-08-16,-1.1368683772161603e-13,-16.096799715291127,-16.096799715291013,1.0
2021-08-17,1.6342482922482304e-13,-10.47207994359087,-10.472079943591034,1.0
2021-08-18,-1.0302869668521453e-12,4.464263875264805,4.464263875265836,1.0
2021-08-19,8.526512829121202e-14,95.36516716114784,95.36516716114775,1.0
2021-08-20,-1.1368683772161603e-13,8.248775437001314,8.248775437001427,1.0
2021-08-21,7.105427357601002e-14,0.43933786407978914,0.4393378640797181,1.0
2021-08-22,-5.684341886080801e-13,222.62183133145663,222.6218313314572,1.0
2021-08-23,4.547473508864641e-13,1557.987153878963,1557.9871538789625,1.0
2021-08-24,9.094947017729282e-13,-373.9694524894876,-373.9694524894885,1.0
2021-08-25,-3.410605131648481e-13,-513.5937339309276,-513.5937339309272,1.0
2021-08-26,-4.547473508864641e-13,-197.77438444446307,-197.7743844444626,1.0
2021-08-27,4.547473508864641e-13,-105.12611704948358,-105.12611704948404,1.0
2021-08-28,-9.094947017729282e-13,-58.463174675292976,-58.463174675292066,1.0
2021-08-29,-2.2737367544323206e-13,-52.243622437817976,-52.24362243781775,1.0
2021-08-30,7.673861546209082e-13,-46.03339477933878,-46.033394779339545,1.0
2021-08-31,-4.263256414560601e-13,-43.5498718532981,-43.549871853297674,1.0
2021-09-01,0.0,395.9876391033231,395.9876391033231,1.0
2021-09-02,-2.2737367544323206e-13,1003.7485172809629,1003.7485172809631,1.0
2021-09-03,-6.821210263296962e-13,-405.4820886052257,-405.48208860522504,1.0
2021-09-04,-6.821210263296962e-13,-449.0639126930637,-449.063912693063,1.0
2021-09-05,-5.115907697472721e-13,-176.87937760905697,-176.87937760905646,1.0
2021-09-06,-6.252776074688882e-13,-94.49519922157197,-94.49519922157134,1.0
2021-09-07,2.2737367544323206e-13,-77.71416894820868,-77.71416894820891,1.0
2021-09-08,-6.252776074688882e-13,-43.46101213095062,-43.461012130949996,1.0
2021-09-09,-2.8421709430404007e-13,124.525413154126,124.52541315412628,1.0
2021-09-10,-5.115907697472721e-13,-59.14064535259968,-59.140645352599165,1.0
2021-09-11,-4.547473508864641e-13,-64.75632860756923,-64.75632860756878,1.0
2021-09-12,-2.842170943040401e-14,-47.76480822218946,-47.76480822218943,1.0
2021-09-13,-3.694822225952521e-13,-31.003878646330122,-31.003878646329753,1.0
2021-09-14,3.979039320256561e-13,-0.06733729383813625,-0.06733729383853415,1.0
2021-09-15,-4.263256414560601e-13,-25.856685007554916,-25.85668500755449,1.0
2021-09-16,1.9895196601282805e-13,38.77220881969333,38.772208819693134,1.0
2021-09-17,6.252776074688882e-13,-13.37000269298187,-13.370002692982496,1.0
2021-09-18,2.5579538487363607e-13,-22.869050797573436,-22.869050797573692,1.0
2021-09-19,8.810729923425242e-13,-25.393264184885993,-25.393264184886874,1.0
2021-09-20,-2.2737367544323206e-13,-26.57419775928247,-26.574197759282242,1.0
2021-09-21,-7.958078640513122e-13,-24.17375197248839,-24.173751972487594,1.0
2021-09-22,8.526512829121202e-13,-19.286906948475007,-19.28690694847586,1.0
2021-09-23,-6.821210263296962e-13,158.82667209771716,158.82667209771785,1.0
2021-09-24,-1.1368683772161603e-13,168.81204589379195,168.81204589379206,1.0
2021-09-25,-2.2737367544323206e-13,-34.191939948608706,-34.19193994860848,1.0
2021-09-26,1.1368683772161603e-13,-53.6116733043782,-53.611673304378314,1.0
2021-09-27,6.536993168992922e-13,-51.69786877262595,-51.697868772626606,1.0
2021-09-28,-7.389644451905042e-13,-37.25015184092081,-37.25015184092007,1.0
2021-09-29,-5.400124791776761e-13,-34.45997637599976,-34.45997637599922,1.0
2021-09-30,-7.105427357601002e-13,-32.9332547801132,-32.93325478011249,1.0
2021-10-01,-8.526512829121202e-14,-30.096163393365714,-30.09616339336563,1.0
2021-10-02,-7.673861546209082e-13,-26.202610822205315,-26.202610822204548,1.0
2021-10-03,5.115907697472721e-13,-23.209348097019756,-23.209348097020268,1.0
2021-10-04,7.389644451905042e-13,31.05165505014338,31.051655050142642,1.0
2021-10-05,-4.547473508864641e-13,42.54247758911151,42.54247758911197,1.0
2021-10-06,-3.126388037344441e-13,-17.197976245161044,-17.19797624516073,1.0
2021-10-07,8.810729923425242e-13,-19.353063642511188,-19.35306364251207,1.0
2021-10-08,2.5579538487363607e-13,-20.14286050235387,-20.142860502354125,1.0
2021-10-09,8.526512829121202e-13,-20.047213826146617,-20.04721382614747,1.0
2021-10-10,8.384404281969182e-13,-17.443896348040653,-17.44389634804149,1.0
2021-10-11,2.8421709430404007e-13,-13.91400782767596,-13.914007827676244,1.0
2021-10-12,1.4210854715202004e-13,-14.319278834131183,-14.319278834131325,1.0
2021-10-13,-1.5631940186722204e-13,-13.242370346828466,-13.24237034682831,1.0
2021-10-14,2.1316282072803006e-13,-13.217188215783608,-13.217188215783821,1.0
2021-10-15,5.400124791776761e-13,-12.6478281683776,-12.64782816837814,1.0
2021-10-16,-1.1795009413617663e-12,-7.939732287399238,-7.9397322873980585,1.0
2021-10-17,-5.258016244624741e-13,-2.799399184375943,-2.7993991843754173,1.0
