datetime,prompton,beltzvilleCombined,fewalter,blueMarsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/1984,0,84.65094753905666,181.57951342347266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/1984,0,111.79094598669315,270.7537940371354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/1984,0,62.680472605255694,236.5057007579751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/1984,0,54.279996895272966,199.02665528266755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/1984,0,51.049044699125766,164.1323715642778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/1984,0,49.110473381437444,144.10046794816515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1984,0,82.71237622136834,597.0799658480026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/1984,0,107.26761291208706,890.4504252581685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/1984,0,107.9138033513165,893.6813774543157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/1984,0,107.26761291208706,598.3723467264615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/1984,0,100.80570851979266,453.6256883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/1984,0,101.4518989590221,354.11236069773315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1984,0,144.10046794816515,373.49807387461635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/1984,0,244.90617646795775,1455.8670595839285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/1984,0,188.6876082549965,1116.6170789884725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/1984,0,144.74665838739458,644.2518679117518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/1984,0,122.77618345359362,464.61092580596744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/1984,0,135.05380179895297,483.99663898285064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/1984,0,119.54523125744643,666.2223428455527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/1984,0,94.34380412749825,466.5494971236558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/1984,0,84.65094753905666,359.2818842115687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1984,0,78.18904314676224,295.95522116708355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/1984,0,87.88189973520386,270.10760359790595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/1984,0,74.31190051,264.93808008407046,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/1984,0,157.02427673275395,489.8123529359156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/1984,0,125.36094521051139,501.4437808420455,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/1984,0,93.05142324903937,369.6209312392398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/1984,0,84.00475709982722,298.5399829240014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/1984,0,76.25047182907393,257.82998525254663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/1984,0,68.49618655832064,224.22808241261572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/1984,0,62.680472605255694,205.48855967496195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/1984,0,56.86475865219073,176.40998990963715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/1984,0,52.98761601681409,157.02427673275395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/1984,0,93.05142324903937,264.2918896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/1984,0,71.08094831523842,312.1099821478196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/1984,0,56.21856821296129,261.7071278879232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/1984,0,51.69523513835521,222.93570153415683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1984,0,48.46428294220801,192.56475089037315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/1984,0,45.87952118529025,171.24046639580163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/1984,0,45.23333075,169.94808551734275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/1984,0,48.46428294220801,168.6557046388839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/1984,0,45.87952118529025,156.37808629352452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/1984,0,56.21856821296129,158.96284805044226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/1984,0,51.69523513835521,156.3780862935245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/1984,0,44.58714030683137,154.43951497583618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/1984,0,42.00237854991361,182.22570386270212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/1984,0,40.06380723222529,151.85475321891843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/1984,0,40.06380723222529,135.05380179895297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/1984,0,38.125235914536965,130.53046872434686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/1984,0,36.83285503607809,132.4690400420352,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/1984,0,36.186664596848644,130.53046872434692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/1984,0,34.24809327916032,124.06856433205252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1984,0,34.24809327916032,120.8376121359053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/1984,0,32.955712400701444,124.71475477128195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/1984,0,32.955712400701444,205.48855967496195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/1984,0,31.663331522242565,152.50094365814786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/1984,0,31.017141083013122,134.40761135972355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/1984,0,31.017141083013122,179.64094210578435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/1984,0,29.078569765324797,157.67046717198338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/1984,0,27.786188886865926,131.17665916357635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/1984,0,34.89428371838977,159.60903848967172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/1984,0,30.370950643783686,169.94808551734275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/1984,0,27.13999844763648,146.0390392658535,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/1984,0,25.201427129948165,124.06856433205249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/1984,0,25.201427129948165,107.91380335131652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/1984,0,25.201427129948165,96.92856588441602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/1984,0,25.201427129948165,89.82047105289217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/1984,0,25.201427129948165,89.82047105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1984,0,47.81809250297857,130.53046872434692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/1984,0,27.786188886865926,105.32904159439875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/1984,0,24.555236690718722,91.75904237058049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/1984,0,24.555236690718722,87.23570929597442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/1984,0,29.724760204554244,103.39047027671043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/1984,0,24.555236690718722,98.86713720210435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/1984,0,23.909046251489286,88.52809017443329,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/1984,0,22.61666537,81.41999534290946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1984,0,21.970474933800965,74.95809095061506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1984,0,24.555236690718722,70.43475787600897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/1984,0,24.555236690718722,66.55761524063234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/1984,0,24.555236690718722,65.91142480140289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/1984,0,23.909046251489286,65.26523436217346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1984,0,21.970474933800965,60.74190128756737,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/1984,0,22.61666537,58.803329969879044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/1984,0,21.970474933800965,59.44952040910849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/1984,0,21.32428449457152,60.74190128756737,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/1984,0,20.031903616112643,58.15713953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/1984,0,18.739522737653765,54.926187334502416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/1984,0,18.739522737653765,51.69523513835521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1984,0,18.739522737653765,50.40285425989633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/1984,0,18.093332298424322,49.110473381437444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/1984,0,16.800951419965443,46.52571162451969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/1984,0,17.447141859194883,44.587140306831365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/1984,0,17.447141859194883,48.464282942208015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/1984,0,17.447141859194883,47.17190206374913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/1984,0,16.800951419965443,44.58714030683137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/1984,0,16.800951419965443,42.002378549913615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/1984,0,18.739522737653765,43.94094986760193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/1984,0,20.031903616112643,45.879521185290244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1984,0,18.739522737653765,46.52571162451969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/1984,0,21.32428449457152,53.63380645604353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/1984,0,27.13999844763648,98.86713720210433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/1984,0,20.67809405534208,91.11285193135106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1984,0,19.385713176883204,76.25047182907393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/1984,0,18.093332298424322,68.49618655832066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/1984,0,17.447141859194883,62.034282166026244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/1984,0,16.800951419965443,58.15713953064961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/1984,0,16.154760980736004,61.38809172679681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/1984,0,16.154760980736004,60.09571084833793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/1984,0,15.508570541506561,60.74190128756736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/1984,0,15.508570541506561,60.095710848337916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/1984,0,15.508570541506561,56.86475865219073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/1984,0,14.862380102277122,71.08094831523842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/1984,0,14.862380102277122,62.68047261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/1984,0,14.862380102277122,52.987616016814094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/1984,0,14.862380102277122,78.83523359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/1984,0,14.862380102277122,87.88189973520385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/1984,0,14.862380102277122,88.52809017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/1984,0,14.862380102277122,87.23570929597442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/1984,0,14.862380102277122,69.78856743677954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/1984,0,16.154760980736004,57.51094909142017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/1984,0,34.24809327916032,63.97285348371457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/1984,0,32.30952196147201,124.71475477128195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/1984,0,20.031903616112643,118.25285037898755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/1984,0,18.739522737653765,105.32904159439873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/1984,0,18.093332298424322,103.39047027671042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/1984,0,18.739522737653765,104.68285115516929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/1984,0,18.093332298424322,97.57475632364546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/1984,0,17.447141859194883,96.92856588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/1984,0,16.800951419965443,82.06618578213889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1984,0,16.800951419965443,70.43475787600897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/1984,0,16.154760980736004,64.61904392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/1984,0,16.154760980736004,66.55761524063234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/1984,0,16.154760980736004,67.84999611909122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/1984,0,16.154760980736004,62.68047260525569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/1984,0,25.847617569177604,118.89904081821697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/1984,0,25.201427129948165,135.05380179895297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/1984,0,20.67809405534208,111.14475554746372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/1984,0,19.385713176883204,98.22094676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/1984,0,18.093332298424322,87.88189973520386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/1984,0,17.447141859194883,87.23570929597442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/1984,0,16.800951419965443,82.71237622136834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/1984,0,16.800951419965443,77.54285270753282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/1984,0,16.154760980736004,73.01951963292673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/1984,0,15.508570541506561,65.91142480140289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/1984,0,15.508570541506561,64.61904392294402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/1984,0,15.508570541506561,62.03428216602625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/1984,0,14.862380102277122,59.44952040910849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/1984,0,14.862380102277122,56.86475865219073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/1984,0,14.216189663047683,56.86475865219073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/1984,0,14.216189663047683,47.818092502978566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/1984,0,14.216189663047683,43.94094986760192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/1984,0,13.569999223818241,43.29475942837249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/1984,0,13.569999223818241,41.356188110684165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/1984,0,13.569999223818241,42.648568989143044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/1984,0,12.923808784588802,42.00237855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/1984,0,12.923808784588802,41.356188110684165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/1984,0,12.923808784588802,42.00237855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/1984,0,12.923808784588802,45.233330746060815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/1984,0,139.57713487355906,188.04141781576706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1984,0,32.30952196147201,222.93570153415683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/1984,0,21.32428449457152,178.99475166655492,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/1984,0,19.385713176883204,145.39284882662403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/1984,0,89.17428061366275,139.5771348735591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/1984,0,52.98761601681409,160.90141936813058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/1984,0,25.201427129948165,138.9309444343296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/1984,0,31.663331522242565,143.45427750893572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/1984,0,29.724760204554244,130.53046872434692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/1984,0,24.555236690718722,137.63856355587075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/1984,0,22.61666537,104.03666071593986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/1984,0,21.970474933800965,94.34380412749826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/1984,0,23.262855812259843,100.15951808056322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/1984,0,24.555236690718722,113.72951730438146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/1984,0,22.61666537,122.77618345359362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/1984,0,21.970474933800965,125.36094521051137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/1984,0,23.262855812259843,121.48380257513475,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/1984,0,22.61666537,115.02189818284033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/1984,0,22.61666537,109.85237466900482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/1984,0,21.970474933800965,102.74427983748097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/1984,0,23.262855812259843,101.4518989590221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/1984,0,26.493808008407044,109.20618422977537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/1984,0,54.92618733450242,111.1447555474637,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/1984,0,233.27474856182783,239.7366529541223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/1984,0,109.20618422977537,264.9380800840704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/1984,0,56.86475865219073,222.2895110949274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/1984,0,48.46428294220801,197.08808396497926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/1984,0,40.70999767145472,170.5942759565722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/1984,0,39.417616792995844,164.7785620035072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/1984,0,40.06380723222529,180.93332298424326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1984,0,60.09571084833792,328.91093356778504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1984,0,73.66571007215617,387.06807309843464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1984,0,54.92618733450242,314.0485534655079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/1985,0,54.92618733450242,269.4614131586766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/1985,0,62.034282166026244,259.7685565702349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/1985,0,52.341425577584644,235.85951031874563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/1985,0,42.00237854991361,208.07332143187972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/1985,0,42.00237854991361,201.61141703958532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/1985,0,38.77142635376641,187.39522737653763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/1985,0,38.77142635376641,171.88665683503106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/1985,0,37.47904547530753,169.94808551734275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/1985,0,32.955712400701444,248.78331910333443,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/1985,0,32.30952196147201,306.29426819475464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/1985,0,31.017141083013122,268.1690322802176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/1985,0,29.724760204554244,232.62855812259846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/1985,0,29.078569765324797,210.01189274956806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/1985,0,27.786188886865926,193.85713176883206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/1985,0,27.13999844763648,178.34856122732546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/1985,0,27.13999844763648,167.36332376042498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/1985,0,26.493808008407044,154.43951497583618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/1985,0,25.847617569177604,146.03903926585346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/1985,0,25.201427129948165,137.63856355587075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/1985,0,24.555236690718722,129.23808784588803,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/1985,0,23.909046251489286,124.71475477128193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/1985,0,23.262855812259843,120.19142169667586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/1985,0,22.61666537,115.6680886220698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/1985,0,21.970474933800965,109.85237466900482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/1985,0,21.32428449457152,106.6214224728576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/1985,0,21.32428449457152,102.74427983748097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/1985,0,20.67809405534208,98.86713720210435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/1985,0,20.031903616112643,96.92856588441603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/1985,0,20.031903616112643,94.34380412749826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/1985,0,19.385713176883204,91.75904237058049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1985,0,18.739522737653765,89.82047105289217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/1985,0,18.739522737653765,87.88189973520386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/1985,0,18.093332298424322,85.94332841751553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/1985,0,18.093332298424322,84.65094753905666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/1985,0,17.447141859194883,83.35856666059777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/1985,0,17.447141859194883,82.06618578213889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/1985,0,16.800951419965443,80.7738049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/1985,0,16.800951419965443,79.48142402522114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/1985,0,16.800951419965443,78.83523359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/1985,0,16.154760980736004,78.83523359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/1985,0,16.154760980736004,78.18904314676226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/1985,0,16.154760980736004,77.54285271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/1985,0,54.92618733450242,161.54760980736003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/1985,0,71.72713875446786,329.5571240070145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/1985,0,44.58714030683137,287.55474545710086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/1985,0,37.47904547530753,258.47617569177606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/1985,0,33.60190283993088,232.62855812259846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/1985,0,31.017141083013122,211.30427362802692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/1985,0,29.724760204554244,180.28713254501378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/1985,0,29.078569765324797,168.00951419965443,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/1985,0,27.786188886865926,159.60903848967172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/1985,0,27.13999844763648,153.79332453660675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/1985,0,31.017141083013122,153.14713409737732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/1985,0,49.110473381437444,257.18379481331715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/1985,0,56.86475865219073,487.22759117899784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/1985,0,57.51094909142017,672.0380567986176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/1985,0,53.63380645604353,553.7852064196302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/1985,0,52.98761601681409,440.7018795544782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1985,0,48.46428294220801,352.17378938004487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/1985,0,45.87952118529025,306.29426819475464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/1985,0,45.23333075,272.0461749155943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/1985,0,42.00237854991361,247.49093822487555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/1985,0,40.06380723222529,231.9823677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/1985,0,48.46428294220801,262.9995087663821,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/1985,0,42.00237854991361,272.6923653548237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/1985,0,37.47904547530753,246.1985573464167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/1985,0,38.77142635376641,232.62855812259846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/1985,0,37.47904547530753,222.93570153415686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
