datetime,prompton,beltzvilleCombined,fewalter
1989-07-06,239.42652329749103,136.24529991047447,514.8874327170606
1989-07-07,149.6415770609319,133.34646374216652,484.4507371869881
1989-07-08,138.8673835125448,149.29006266786033,558.0060847179967
1989-07-09,89.78494623655914,117.4028648164727,488.25532412824714
1989-07-10,68.23655913978494,108.70635631154879,386.79967236133865
1989-07-11,55.06810035842294,102.90868397493286,357.6311724783525
1989-07-12,51.47670250896057,97.11101163831692,301.8305640065528
1989-07-13,47.8853046594982,101.45926589077887,275.1984554177393
1989-07-14,40.702508960573475,98.5604297224709,277.73484671191204
1989-07-15,39.505376344086024,89.863921217547,246.0299555347531
1989-07-16,35.913978494623656,94.21217547000896,243.49356424058038
1989-07-17,38.308243727598565,101.45926589077887,258.7119120056167
1989-07-18,31.125448028673834,88.41450313339301,237.1525860051486
1989-07-19,23.9426523297491,82.61683079677708,225.7388251813714
1989-07-20,98.16487455197132,130.44762757385854,319.58530306576176
1989-07-21,67.0394265232975,102.90868397493286,334.80365083079806
1989-07-22,58.659498207885306,101.45926589077887,319.58530306576176
1989-07-23,71.82795698924731,91.31333930170098,488.25532412824714
1989-07-24,43.096774193548384,81.1674127126231,506.0100631874561
1989-07-25,34.7168458781362,75.36974037600716,395.67704189094314
1989-07-26,28.731182795698924,72.47090420769919,309.4397378890709
1989-07-27,26.336917562724015,76.81915846016115,240.9571729464077
1989-07-28,33.51971326164875,71.02148612354522,229.54341212263049
1989-07-29,37.11111111111111,65.22381378692927,201.64310788673063
1989-07-30,29.92831541218638,63.774395702775294,186.42476012169436
1989-07-31,26.336917562724015,65.22381378692927,182.6201731804353
1989-08-01,34.245472837022135,62.08445945945945,196.2007068452381
1989-08-02,23.971830985915492,58.03547297297297,221.51692708333331
1989-08-03,35.95774647887324,55.336148648648646,220.25111607142856
1989-08-04,32.53319919517103,53.986486486486484,196.2007068452381
1989-08-05,37.670020120724345,60.73479729729729,205.06138392857142
1989-08-06,32.53319919517103,95.8260135135135,403.79371279761904
1989-08-07,29.10865191146881,64.78378378378378,343.0347842261905
1989-08-08,23.971830985915492,58.03547297297297,255.6938244047619
1989-08-09,23.971830985915492,53.986486486486484,226.58017113095238
1989-08-10,22.259557344064387,52.63682432432432,194.93489583333331
1989-08-11,23.971830985915492,49.93749999999999,182.27678571428572
1989-08-12,35.95774647887324,53.986486486486484,182.27678571428572
1989-08-13,35.95774647887324,59.38513513513513,211.39043898809524
1989-08-14,27.396378269617706,53.986486486486484,221.51692708333331
1989-08-15,23.971830985915492,51.28716216216216,201.26395089285714
1989-08-16,22.259557344064387,49.93749999999999,182.27678571428572
1989-08-17,20.547283702213278,45.88851351351351,182.27678571428572
1989-08-18,18.835010060362173,43.189189189189186,170.88448660714286
1989-08-19,18.835010060362173,45.88851351351351,170.88448660714286
1989-08-20,56.50503018108652,59.38513513513513,302.5288318452381
1989-08-21,32.53319919517103,55.336148648648646,321.5159970238095
1989-08-22,25.6841046277666,51.28716216216216,270.88355654761904
1989-08-23,29.10865191146881,47.23817567567567,243.03571428571428
1989-08-24,27.396378269617706,47.23817567567567,310.12369791666663
1989-08-25,23.971830985915492,41.839527027027025,234.17503720238093
1989-08-26,20.547283702213278,39.1402027027027,187.34002976190476
1989-08-27,18.835010060362173,37.79054054054054,167.08705357142856
1989-08-28,17.122736418511067,36.44087837837838,155.69475446428572
1989-08-29,23.971830985915492,37.79054054054054,151.89732142857142
1989-08-30,29.10865191146881,39.1402027027027,148.09988839285714
1989-08-31,22.259557344064387,36.44087837837838,144.30245535714286
1989-09-01,13.606948968512487,28.337754199823166,127.04585112307406
1989-09-02,16.74701411509229,28.337754199823166,111.7532949693707
1989-09-03,14.653637350705754,27.204244031830243,108.22424354928532
1989-09-04,12.560260586319218,26.070733863837315,104.69519212919992
1989-09-05,11.51357220412595,26.070733863837315,102.34249118247632
1989-09-06,11.51357220412595,26.070733863837315,102.34249118247632
1989-09-07,11.51357220412595,26.070733863837315,101.16614070911453
1989-09-08,12.560260586319218,24.937223695844388,95.28438834230555
1989-09-09,17.793702497285558,23.80371352785146,95.28438834230555
1989-09-10,17.793702497285558,23.80371352785146,90.57898644885836
1989-09-11,16.74701411509229,23.80371352785146,90.57898644885836
1989-09-12,16.74701411509229,22.670203359858533,87.04993502877296
1989-09-13,16.74701411509229,22.670203359858533,85.87358455541117
1989-09-14,28.26058631921824,22.670203359858533,85.87358455541117
1989-09-15,27.213897937024974,23.80371352785146,95.28438834230555
1989-09-16,23.0271444082519,27.204244031830243,102.34249118247632
1989-09-17,36.63409337676439,37.40583554376658,119.98774828290328
1989-09-18,30.35396308360478,29.471264367816094,129.39855206979766
1989-09-19,63.84799131378936,57.809018567639264,234.09374419899757
1989-09-20,137.11617806731815,112.21750663129974,523.4759606459996
1989-09-21,58.614549402823016,82.74624226348365,516.4178578058288
1989-09-22,46.0542888165038,60.07603890362512,478.7746426582513
1989-09-23,54.42779587404995,62.343059239610966,463.48208650454796
1989-09-24,56.52117263843648,52.14146772767463,399.95916094301094
1989-09-25,43.960912052117266,45.340406719717066,282.32411360683125
1989-09-26,52.33441910966341,100.88240495137048,359.96324484870985
1989-09-27,37.68078175895766,72.54465075154731,402.31186188973453
1989-09-28,29.307274701411508,58.94252873563219,287.0295155002784
1989-09-29,25.120521172638437,55.54199823165341,318.79097828104693
1989-09-30,23.0271444082519,51.0079575596817,235.27009467235936
1989-10-01,24.037935080172076,60.857854630715124,186.94284556141065
1989-10-02,44.280406726632776,110.39331770222744,293.7673287393596
1989-10-03,41.750097770825185,97.65562719812426,351.1854884475071
1989-10-04,30.363707469691043,75.01084407971864,256.37875962707744
1989-10-05,26.568244035979664,70.76494724501758,225.66672071341713
1989-10-06,26.568244035979664,67.93434935521688,178.93100932306447
1989-10-07,26.568244035979664,65.10375146541618,184.2722334819619
1989-10-08,25.30308955807587,62.273153575615474,200.29590595865426
1989-10-09,24.037935080172076,60.857854630715124,241.69039319010946
1989-10-10,24.037935080172076,58.02725674091442,149.5542764491285
1989-10-11,26.568244035979664,58.02725674091442,149.5542764491285
1989-10-12,25.30308955807587,58.02725674091442,152.22488852857722
1989-10-13,24.037935080172076,55.19665885111372,158.90141872719903
1989-10-14,22.772780602268284,53.78135990621337,160.2367247669234
1989-10-15,21.50762612436449,52.36606096131301,158.90141872719903
1989-10-16,21.50762612436449,52.36606096131301,162.90733684637212
1989-10-17,37.95463433711381,111.80861664712778,235.01386299148766
1989-10-18,44.280406726632776,107.56271981242674,340.50304012971225
1989-10-19,351.7129448572546,304.2892731535756,1006.8207539521687
1989-10-20,875.4868987094251,591.594958968347,2141.830887717876
1989-10-21,489.6147829487681,609.9938452520515,2432.927604377787
1989-10-22,234.0535784122018,404.7754982415006,1587.6788812322661
1989-10-23,153.08369182635903,297.21277842907386,1149.6985002026754
1989-10-24,117.6593664450528,239.18552168815944,878.63137413863
1989-10-25,97.4168947985921,203.80304806565064,703.7062829347386
1989-10-26,83.50019554165037,181.15826494724502,570.1756789623024
1989-10-27,73.37895971842002,162.75937866354045,431.3038508309688
1989-10-28,67.05318732890106,150.02168815943728,435.3097689501419
1989-10-29,59.462260461478294,137.2839976553341,429.9685447912445
1989-10-30,54.40164254986312,130.20750293083236,482.0454803404946
1989-10-31,60.727414939382086,138.69929660023448,433.97446291041757
1989-11-01,81.3940362087327,145.89729119638827,626.5315685629728
1989-11-02,60.160809371671995,123.2336343115124,569.4299572509043
1989-11-03,57.80156194533192,121.81715575620767,559.9130220322263
1989-11-04,56.62193823216188,116.1512415349887,551.9822426833279
1989-11-05,48.3645722399716,107.65237020316026,532.9483722459718
1989-11-06,48.3645722399716,104.81941309255079,504.3975665899375
1989-11-07,46.005324813631525,100.56997742663657,444.1236435383098
1989-11-08,44.82570110046149,99.15349887133182,461.57135810588625
1989-11-09,205.2545260915868,192.64108352144467,561.499177902006
1989-11-10,154.53070642527513,194.05756207674943,697.9085827030582
1989-11-11,103.80688675896344,165.72799097065462,675.7024005261427
1989-11-12,87.2921547745829,157.22911963882618,558.3268661624465
1989-11-13,76.67554135605255,145.89729119638827,486.9498520223611
1989-11-14,70.77742279020235,140.2313769751693,455.22673462676755
1989-11-15,67.23855165069223,137.3984198645598,455.22673462676755
1989-11-16,464.7717429889954,157.22911963882618,1031.0013153567907
1989-11-17,339.7316293929713,144.4808126410835,1346.6463334429466
1989-11-18,187.56017039403622,127.48306997742662,1038.932094705689
1989-11-19,138.01597444089458,121.81715575620767,827.9733640249918
1989-11-20,125.04011359602414,118.98419864559818,712.1839855310753
1989-11-21,140.37522186723464,118.98419864559818,745.4932587964486
1989-11-22,99.08839190628329,110.48532731376974,563.0853337717856
1989-11-23,88.47177848775293,110.48532731376974,639.2208155212102
1989-11-24,80.21441249556266,106.23589164785552,618.6007892140743
1989-11-25,75.4959176428825,101.9864559819413,621.7731009536337
1989-11-26,80.21441249556266,103.40293453724604,591.6361394278198
1989-11-27,76.67554135605255,100.56997742663657,605.9115422558369
1989-11-28,82.57365992190273,103.40293453724604,632.8761920420915
1989-11-29,69.5977990770323,96.32054176072234,623.3592568234134
1989-11-30,66.05892793752218,90.65462753950338,553.5683985531076
1989-12-01,63.87096774193548,108.96122633002706,350.7261580381471
1989-12-02,61.20967741935483,105.44634806131651,339.7316076294278
1989-12-03,59.87903225806451,103.68890892696123,326.5381471389646
1989-12-04,57.217741935483865,96.65915238954013,318.841961852861
1989-12-05,55.887096774193544,96.65915238954013,300.1512261580381
1989-12-06,54.556451612903224,96.65915238954013,271.5653950953678
1989-12-07,54.556451612903224,96.65915238954013,272.66485013623975
1989-12-08,50.564516129032256,87.87195671776375,262.7697547683924
1989-12-09,47.90322580645161,77.32732191163211,252.87465940054494
1989-12-10,45.24193548387097,73.81244364292155,241.8801089918256
1989-12-11,41.25,66.78268710550046,237.48228882833786
1989-12-12,39.91935483870967,63.267808836789904,230.88555858310627
1989-12-13,38.58870967741935,59.75293056807935,223.18937329700273
1989-12-14,37.25806451612903,56.2380522993688,215.4931880108992
1989-12-15,35.927419354838705,50.965734896302976,213.2942779291553
1989-12-16,35.927419354838705,49.2082957619477,209.9959128065395
1989-12-17,35.927419354838705,47.45085662759243,207.79700272479565
1989-12-18,37.25806451612903,45.69341749323715,203.3991825613079
1989-12-19,37.25806451612903,43.935978358881876,199.00136239782015
1989-12-20,37.25806451612903,42.1785392245266,195.70299727520435
1989-12-21,35.927419354838705,40.42110009017133,193.5040871934605
1989-12-22,35.927419354838705,38.663660955816056,191.3051771117166
1989-12-23,35.927419354838705,38.663660955816056,189.10626702997274
1989-12-24,35.927419354838705,36.906221821460775,184.70844686648502
1989-12-25,35.927419354838705,36.906221821460775,182.50953678474113
1989-12-26,35.927419354838705,36.906221821460775,181.4100817438692
1989-12-27,34.596774193548384,36.906221821460775,179.21117166212534
1989-12-28,34.596774193548384,35.1487826871055,177.01226158038148
1989-12-29,34.596774193548384,35.1487826871055,174.8133514986376
1989-12-30,33.266129032258064,52.72317403065826,172.61444141689373
1989-12-31,39.91935483870967,91.3868349864743,362.8201634877384
1990-01-01,168.0645673458587,131.92678958785248,796.3124779073877
1990-01-02,159.96507012437152,92.18980477223427,450.7697419582891
1990-01-03,122.50489547499339,79.47396963123644,344.1207493814068
1990-01-04,113.39296110082032,69.93709327548807,332.74485683987274
1990-01-05,160.9775072770574,74.70553145336225,339.85478967833154
1990-01-06,134.65414130722414,79.47396963123644,339.85478967833154
1990-01-07,110.35564964276263,74.70553145336225,325.63492400141394
1990-01-08,99.21884096321779,69.93709327548807,300.0391657829622
1990-01-09,93.14421804710241,69.93709327548807,292.9292329445033
1990-01-10,104.28102672664726,84.24240780911063,302.8831389183457
1990-01-11,100.23127811590368,101.72668112798264,318.5249911629551
1990-01-12,87.06959513098704,90.60032537960954,291.50724637681157
1990-01-13,68.8457263826409,81.06344902386117,281.55334040296924
1990-01-14,49.60942048160889,73.11605206073753,281.55334040296924
1990-01-15,38.47261180206404,73.11605206073753,288.66327324142804
1990-01-16,40.49748610743583,76.29501084598698,278.7093672675857
1990-01-17,43.53479756549352,92.18980477223427,321.3689642983386
1990-01-18,52.64673193966658,119.21095444685466,482.05344644750795
1990-01-19,58.721354855781954,120.8004338394794,524.7130434782608
1990-01-20,50.621857634294784,111.26355748373102,433.705903145988
1990-01-21,77.95766075681397,176.43221258134488,561.6846942382467
1990-01-22,84.03228367292935,166.89533622559654,602.9223047013079
