reservoir,policy_id,NORhi_mu,NORhi_min,NORhi_max,NORhi_alpha,NORhi_beta,NORlo_mu,NORlo_min,NORlo_max,NORlo_alpha,NORlo_beta,Release_alpha1,Release_alpha2,Release_beta1,Release_beta2,Release_c,Release_p1,Release_p2,GRanD_CAP_MG,GRanD_MEANFLOW_MGD,Adjusted_CAP_MG,Adjusted_MEANFLOW_MGD,Max_release,Release_max,Release_min
fewalter,154,24.973062553037863,65.46996158694711,23.786905263781712,71.55170783367524,-1.3158972428753328,97.8264323923535,79.84933142855351,2.0214015145212825,-14.07189871766397,-14.353976406695782,79.75207181354001,39.189913126269815,8.699514394084021,-29.43132597890625,12.271609279853568,49.1476749988416,0.23174190921588556,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,155,3.322029896993506,7.871782218878831,66.55446036814232,-10.721627401576448,-15.876273361848085,1.8994145593716638,69.93893595022725,6.670276675628025,-7.141513727006558,5.263316085668286,85.39750581166791,50.81964356319991,25.895487405892553,-31.793061873383937,37.32263040518036,43.221767718391916,0.4554019077025099,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,156,16.621043491877927,14.727871161177895,27.591310223185523,46.62236455545891,-24.20854805474708,86.76835026705174,69.86222958609564,7.323787516452045,-4.086775281888513,5.695728676589916,84.24958239752124,71.9326685089427,25.53421753104932,-32.13559653166372,37.852460668332846,57.62328621690777,0.9232210682039961,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,157,93.63023009377135,37.12126690870059,11.560797000521426,-9.897203626367983,-15.831224837614215,38.11501484800757,50.26858772378252,2.078188395520683,-1.2196194197933847,-4.074543976035148,57.7787388898783,50.79327414426186,9.761560727919091,-23.0977342455254,16.325910548739557,49.08109477927036,0.03882239677789281,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,158,7.719705912982469,8.454306981786097,21.867619452197886,-3.8780207299896325,-11.00090258192389,42.47049384349604,78.0557746095116,7.218832055646897,-12.854732660702734,-5.4776617229472695,63.73594474516123,68.62312265494384,80.43020312151138,-12.962731712563718,62.13450521908615,31.782303256201995,0.11838207696659948,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,159,2.091039792023584,7.440983188557803,29.30989431998112,-7.079149210728428,-10.707594110019924,40.13509052761015,71.86461877910037,6.736021364073435,-13.359682170066272,-5.886199757042341,45.785737977765834,83.92634639183882,82.9728511744498,-30.929992839690804,3.2148354305048503,94.73902696604884,0.8701636672237439,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,160,18.90846376658706,8.525069811969134,9.22000834070886,45.846636010106565,-2.2720251946893457,52.49329656103311,54.359040346985765,6.626999046045876,-14.131599574851295,-31.406914152323097,85.99924882518455,58.133609771269256,33.64884463038442,-20.304478537504693,26.725375970253033,11.52360077568041,0.8486555063260095,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,161,2.080217993356285,7.148990051792375,28.497978153505674,-7.129116304912172,-10.795002358903963,40.561483083010884,69.32507452361747,6.723419949006544,-13.28884559745572,-16.523822361469783,65.07667919696698,61.9139267818392,83.18325629750832,-25.894631178953446,35.05504559965442,76.05089299735508,0.71976343006545,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,162,32.203260005194096,58.54221119760045,24.754721154757643,-10.19105219637083,-12.359898377286832,19.249155999194322,55.54112634392819,1.7622925429687841,-7.319553230753081,-11.86972967329758,79.0459027992318,36.13689116549305,12.135971814852233,-31.01461504831221,21.84670248892429,51.75958986172468,0.32174814283040987,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,163,15.667974929217038,14.799237081689562,20.35422056622669,74.48500238304422,-20.050461549445117,52.89538673678989,87.62494497644364,7.323787516452045,-12.686122238175566,-34.748698394955944,91.55265923131499,36.075224783758564,28.20533114059916,-18.075034775262644,26.307931332474805,60.819366432562965,0.4407890623886838,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,164,2.7766160868773007,8.813352495340855,93.3912534978476,-10.767826531910583,-11.335864333157174,36.006106214417485,71.75761088018987,8.400320597570465,2.6225919267983286,-23.01427851739296,56.92028828236799,61.73252768862633,82.91931503603736,-25.714488779780524,23.895846919898705,92.48881069940417,0.4293212406078453,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,165,15.008189062430633,14.799237081689562,67.07444312441505,44.91670565422389,-15.572976544710572,78.07661306068222,55.19456817272652,7.318913121626389,-0.7519876364390345,-17.997972727240928,85.3971374199188,36.92074331648512,20.88283789970255,-31.832167326809625,37.071805335743925,61.90832541204593,0.46043581137537737,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,166,51.274271750142525,77.28869029960333,24.998404804292157,57.91551321544572,4.313212702125193,97.79137737843112,55.799299054175165,1.760887663160395,-12.609731527068789,-6.1063760450011335,79.73480303075283,70.46057584975831,8.708607410473228,-37.46616174154059,6.155507621400062,43.26555315405493,0.07146151996234158,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,167,3.3992139255208116,7.323805868153517,20.137927203258734,-6.913279615468055,-10.479056227506216,28.195024327400212,72.97396798596945,6.932727643313765,-0.6208621790409596,-5.534498835138136,46.15053204330678,35.0261785652345,72.74851619583022,-2.476737657317671,23.211620308984084,78.0253883121059,0.439122036977988,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,168,15.008189062430633,14.799237081689562,31.65759025045258,44.91670565422389,-15.572976544710572,78.37117321462915,55.19456817272652,7.318913121626389,-0.7519876364390345,-6.246558995934209,87.20512572054658,36.92074331648512,21.111807072687355,-31.832167326809625,37.071805335743925,61.90832541204593,0.7574329437354707,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,169,5.435898934025863,7.746023130023463,23.794454180073995,-7.127477100013545,-12.32430791841077,18.86155833862555,72.20458088589297,6.735283084621599,-7.228335932012237,-12.486757556993702,47.55836284731677,40.65357077633834,13.652748374459229,-28.694997826833518,2.0430523448683235,92.29811306971197,0.358989871560488,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,170,38.60180246345142,8.640370759802845,13.580628618746676,36.52847259376266,-10.352893324080597,51.21544077385447,10.953843061994078,6.909666676325952,1.334204151127946,-10.318826701463243,50.71690059746889,3.261648848581075,32.98163443231567,-14.464177187243695,3.983749900027945,66.27478409501188,0.7467719404431279,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,171,63.65087075099518,69.64023589047608,9.459211803292055,53.383679892928484,-7.637113645565636,0.9240446188989999,48.91773516382483,8.496494439199312,-13.442438569936945,4.627641604084983,46.47228800048791,83.10119614363296,33.64042684774874,-12.98292190877062,24.071728105583084,16.15996669595011,0.8452156845262316,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,172,2.673536326751856,7.4459803236686,23.270451502038096,-7.141154572389887,-1.2085403099232073,40.695428298483904,71.85525010460663,6.736021364073435,-13.359682170066272,-5.944937176910941,47.266247936321136,84.06847346668152,82.9728511744498,-15.83777604739903,2.687899938479852,18.582598055326063,0.41299364987923615,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,173,93.63023009377135,37.12126690870059,11.560797000521426,-9.897203626367983,-35.700477392936705,67.71993228879755,50.26858772378252,2.078188395520683,-11.4846168995217,-4.074543976035148,57.7787388898783,50.79327414426186,10.033854629766168,-23.0977342455254,16.325910548739557,49.08109477927036,0.8198231979955041,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,174,14.952243285941016,14.799237081689562,20.35422056622669,77.3122070703587,-21.985927536939812,52.89538673678989,87.62494497644364,7.323787516452045,-0.9731530721771264,-16.894191061855345,91.55265923131499,36.075224783758564,27.32336360868035,-18.075034775262644,26.307931332474805,60.67114002045892,0.4407890623886838,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,175,2.091039792023584,7.106081410475838,28.497978153505674,-7.124766192494553,-10.795002358903963,40.695428298483904,72.05997258607773,6.736021364073435,-13.28884559745572,-16.974817516988544,65.07667919696698,59.06353714063405,81.45553384975962,-30.811034641632098,35.05504559965442,76.05089299735508,0.2509962203777386,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,176,2.091039792023584,7.106081410475838,28.497978153505674,-7.124766192494553,-10.795002358903963,40.695428298483904,72.05997258607773,6.736021364073435,-13.28884559745572,-16.974817516988544,65.07667919696698,61.907960045551654,81.45553384975962,-37.7418268656093,35.05504559965442,90.02505026749569,0.5115303465969698,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,177,15.691508661733145,14.799237081689562,20.35422056622669,77.3122070703587,-21.985927536939812,52.89538673678989,87.62494497644364,7.323787516452045,-0.9731530721771264,-16.894191061855345,91.55265923131499,36.075224783758564,27.32336360868035,-18.075034775262644,31.383495508933784,60.67114002045892,0.4407890623886838,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,178,15.691508661733145,14.799237081689562,19.539476323982115,77.3122070703587,-21.985927536939812,52.89538673678989,88.38163928100859,7.323787516452045,-0.9731530721771264,-16.894191061855345,148.37417253899136,36.075224783758564,27.32336360868035,-23.013349920756095,26.922932870190618,59.8034553790918,0.43541657142504087,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,179,2.091039792023584,7.955876604803317,32.185487130315856,-9.001637134356354,-10.795002358903963,36.367922687328374,59.77161337172831,6.732375035372743,-13.439435568054542,5.117932351364262,103.20744313959946,84.00020619704308,82.9728511744498,-48.46889005921359,26.460065950257466,49.17208419851318,0.11416666379174117,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,180,2.673536326751856,7.4459803236686,23.270451502038096,-7.141154572389887,-1.2085403099232073,40.695428298483904,12.717054950240314,6.736021364073435,-13.359682170066272,-5.944937176910941,47.266247936321136,84.06847346668152,82.9728511744498,-15.83777604739903,3.8696605992339688,18.582598055326063,0.10772589160808668,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,181,5.119715633512629,7.871782218878831,66.82652584207413,-10.721627401576448,4.092827187754389,9.269175820200983,69.93893595022725,2.1703529696767756,-6.775651171432787,5.704362972395913,85.06707075974634,43.86001787253214,25.268840835445275,-31.85427497777143,37.84997984585737,13.582132200119222,0.4622552583563061,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,182,7.479504092259807,8.347334268917658,9.731110355888859,-7.603438096953294,2.674275680465708,33.92835596200109,72.94811373651893,2.1507628533670315,-13.114980209751158,-5.6776943631685235,109.04670743279804,54.012848026149285,82.77069231306834,-38.031572516368485,19.87922602333808,50.90644033631772,0.7552183561928795,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,183,15.136101223102084,14.905110567807336,42.01826048722036,46.21566282834856,-15.762838418076255,11.363381198485762,82.21540832243389,7.309634593635715,-0.9963721771005828,-16.599260483909884,85.26259318406373,36.9561889490806,27.752430450022853,-33.65947039258931,44.66544853302401,61.19023214814142,0.5058798554594629,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,184,50.05589943625175,36.60805871316883,23.786905263781712,31.492763061988377,-1.2697629881016752,96.78266294165934,81.03539794059452,1.7757824799743311,1.3004781995032717,-15.87168939687658,79.75207181354001,41.21748437256857,8.717604601372223,-29.55398209376823,12.271609279853568,43.32012020823184,0.23174190921588556,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,185,2.0824607578856593,78.09146050352787,10.253846650708388,-5.797822676742852,1.1320643821426621,5.875324838497548,63.81955438540405,2.5415836842074633,-14.31287272969222,-6.549994065330447,41.275878618258005,63.818537536908025,17.963013197025774,-2.955505089145582,22.618705775623262,76.55928838334611,0.8244587503477757,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,186,3.2801679515129063,7.807579977897593,11.371838495786758,-7.87663819322191,-0.40490963291430837,38.512106084934274,25.66627149824731,1.7689868968178615,3.24486328235424,-29.789232955817265,81.07282008151206,81.86890107456567,82.4980594718944,-31.944420543850846,24.78986697043214,26.11952676670216,0.8286319148098064,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,187,1.4499531431712676,7.4579786045367795,29.960786698934083,-8.990992654626893,-10.795002358903963,72.55322136773668,59.66459497707142,6.736021364073435,-1.900721737112626,-5.886199757042341,103.20744313959946,35.00316050347302,22.703087314272466,-31.58089000962072,26.456920627657738,49.8994022900993,0.11416666379174117,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,188,2.091039792023584,7.4459803236686,29.250023885439084,-7.141154572389887,-10.795002358903963,13.729623391860923,71.21973283615388,6.817546720874364,0.7488807610988317,-7.110538541686644,55.72658920171519,84.26454043887328,82.74852458126558,-30.999866996756765,2.3494191967250115,92.29811306971197,0.11922124799692663,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,189,17.30656850547173,77.2891079958879,19.93997489617199,-0.5419931084085228,-12.692784775156788,89.95887929057564,83.42843432320923,1.7610697822296946,-7.317275022726385,5.264193022441573,110.44458622227245,65.41856112856013,27.956278485285424,-29.543632604843303,24.91761980346348,68.38041346821967,0.4727558852224709,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,190,6.181159079400268,8.089562686532192,18.972386350509474,-9.386194861577273,-1.3636928419176186,67.48746963324284,59.966303612060074,1.8778068540851123,-7.357582706199918,-23.9184875111931,107.17942680072497,66.35739650869372,83.28057592053955,-38.24180534397996,25.96657333558415,49.89549523475695,0.39017999317553537,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,191,19.091653455778406,36.96628507820079,9.787456626285765,35.900984444409026,-28.15833144844594,70.51672818404991,83.6477850785726,2.0231494334322155,-1.2560874652564809,-11.605112383064611,77.98073267824385,60.18600287462789,5.580375629628638,-23.423980288821134,29.891843464133967,37.142407144076834,0.6544688197415806,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,192,2.47390219390219,7.106081410475838,28.497978153505674,-7.124766192494553,-10.795002358903963,40.695428298483904,72.05997258607773,6.705420875393255,-13.434127609659974,-15.661315689416629,65.07667919696698,58.94433978503524,81.45553384975962,-30.811034641632098,35.05504559965442,75.74187293260857,0.2509962203777386,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,193,1.2631426085595296,7.807579977897593,11.310315331804862,-10.179903381678455,-13.359765738525446,40.84339712824237,71.72270296252506,1.7600610249527808,-1.0612641956210087,-11.873653810546198,46.3414248585627,84.55991966742725,-0.5586014668979544,-27.563836356843794,6.610030430821862,14.40377847760476,0.8650548583781111,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,194,4.704473406120783,7.440983188557803,29.30989431998112,-7.079149210728428,-10.707594110019924,40.13509052761015,71.50020591971362,6.738333915334672,-13.359682170066272,-5.886199757042341,45.785737977765834,83.92634639183882,82.9728511744498,-30.929992839690804,4.243239763359736,84.05869326689742,0.8776172938378761,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,195,0.8423629990196044,7.440983188557803,29.921099537508674,-7.079149210728428,-10.707594110019924,40.14338472100456,71.51085977050963,3.430636153955745,-3.435148537249951,-5.886199757042341,48.38760345638865,83.72357325374894,82.9728511744498,-31.029607341163924,3.2148354305048503,94.73902696604884,0.8701636672237439,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,196,17.258687140670094,78.14147500432937,19.93997489617199,-10.840853358706974,-13.367646823734376,34.584547006760346,83.42843432320923,1.773704831378871,-7.317275022726385,5.264193022441573,110.28241123481506,65.86755495094457,26.885699810929854,-31.890095260888156,24.920452794127407,68.09277922250347,0.4200727619343751,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,197,93.66454939074401,37.12126690870059,11.560797000521426,-10.698760440837756,-16.223097831130666,67.71993228879755,50.26858772378252,2.078188395520683,-11.4846168995217,-4.5276133559645775,58.29874598803501,50.82336222921239,10.033854629766168,-22.95752863733008,16.325910548739557,42.88966470514607,0.8198231979955041,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,198,1.7516130348472743,77.2891079958879,19.93997489617199,-7.819964613632342,-12.692784775156788,89.95887929057564,83.4088572967322,1.7604972888165684,-6.277548339090943,-28.865276993779574,83.80292602883368,66.37831330559693,27.956278485285424,-29.543632604843303,24.91761980346348,41.84811839549421,0.47689305876664523,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,199,2.051005008008986,7.445683521482767,20.09881694456218,-6.959013798682761,-10.795002358903963,40.75950441566553,72.13984951290492,6.736021364073435,-7.723609127663261,-6.645430379460672,46.17726147676623,42.81924722727272,83.35830311710771,-31.004262948946977,15.778960318662396,37.46280739810416,0.45045393478362084,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,200,6.633781233087978,7.324809607323379,22.694401906486014,-9.578483543176539,1.4865479694983041,66.94963392374065,72.13030253030472,6.865715138663409,-11.72835165356345,-40.509557055579194,102.42628064562021,84.7844,72.09428077374407,-47.95027923143914,12.319521275149665,46.18076386567603,0.22290377431761066,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,201,6.5551079568307,7.793951513890665,23.925580806210686,-9.578483543176539,1.4865479694983041,66.94963392374065,72.13030253030472,1.8658433243798207,-11.72835165356345,-30.21686911479592,102.42628064562021,81.7632068291466,72.09428077374407,-47.95027923143914,12.319521275149665,46.037700012286464,0.22290377431761066,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,202,16.886997497994443,13.43405804172308,19.447986233858973,77.3122070703587,-21.985927536939812,52.89538673678989,87.62494497644364,7.3023292874116885,-1.0022387951327874,-12.276112989787045,91.55265923131499,35.44877513469116,30.670046446001244,-18.075034775262644,5.120949231276807,62.670980639297134,0.42266329398577385,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,203,18.68950053716054,78.03457285419734,9.787456626285765,35.900984444409026,-8.068387600409855,70.51672818404991,83.65343282292558,2.0231494334322155,-1.2445045808187105,-11.605112383064611,77.98073267824385,60.18600287462789,17.725340565245613,-26.27554511896747,29.891843464133967,37.142407144076834,0.48905229292996166,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,204,15.008189062430633,14.799351842601931,67.07444312441505,44.95373956495173,-15.572976544710572,78.07661306068222,55.453209742604145,7.318913121626389,0.3836967044038472,-11.756489947004681,85.3971374199188,36.859832647634626,20.88283789970255,-31.82554267761197,37.79916083715287,61.83678620341418,0.6867045319198125,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,205,17.970945740505847,8.569524568081967,8.72467667860902,47.42693379600912,-2.1200363663792237,63.476095424851835,55.771226622711765,7.382184021283726,-3.5623557132339068,-22.76902230253377,197.2890240813721,58.005769985741296,80.4516415218387,-38.53169910843814,6.109813464637859,13.201721048405332,0.8740147343038913,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,206,26.233631263399523,41.005895746388916,24.750436208450793,34.94820022949374,1.2851182816249587,73.25500417818145,80.25788489557407,1.838166238732883,7.357279211000785,-11.538026424016183,79.77525855634993,43.86511510666607,16.57683319255746,-27.153924778097235,21.01981160985068,47.48235307434082,0.458577665264875,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,207,59.6989065982886,37.11327869339179,21.870199989279886,43.35445763708168,-12.718571382444281,94.04756923282191,87.4953087658437,1.863491413858756,0.5107945546771049,4.026233018337344,63.930038861783174,68.54151728142249,19.345979167934946,-23.44320977445601,5.111686168765594,37.19036015011146,0.03506644087649852,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,208,3.322029896993506,7.871782218878831,64.9800152717992,-10.721627401576448,-15.955787985187047,35.65539146793697,69.93893595022725,6.52020723458867,-7.092453667837033,5.264362050426767,85.39750581166791,50.81964356319991,25.895487405892553,-31.793061873383937,37.32263040518036,43.221767718391916,0.4546771594092617,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,209,20.49781842973418,57.19916271898876,9.721511853301676,47.876234767655376,-13.22728544070523,90.37387516365673,83.30237767992608,5.519446214274668,-9.022222145903442,5.317313032108109,79.76127804809879,61.961885586910135,0.2592391784375183,-31.829520217685847,30.141736858988686,90.45521952388347,0.4362372563054682,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,210,1.970851922214476,7.438572636338977,29.77748007851675,-6.722274554735256,-10.687987721620628,34.584547006760346,56.52838172360605,5.171921800323073,-7.234241568040257,5.39982645707412,87.43107182393842,61.80572260572502,38.98541538524585,-31.793061873383937,33.005508021605756,14.471916544776754,0.4782800651517888,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,211,2.955814491307052,9.360598934454195,17.17157145159449,-9.958587508382116,0.8717658992985382,33.23447517909473,25.590433340010776,1.7646987362770905,-14.41,-10.645843197056411,64.54207954850085,84.54084878109072,83.74548872477794,-13.840516328772749,22.734312176237758,24.978156458545385,0.02911842256147082,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,212,84.56092323330289,37.27890139220319,11.560797000521426,44.2711269690125,4.316786687857856,15.818460079807352,51.66263818617328,2.078188395520683,-4.666787324439474,-9.620166904845325,54.98987824295243,50.79327414426186,9.719764057994228,-23.13004794873825,14.68409829981098,57.21216666387714,0.038798989067419604,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,213,89.17746400330304,58.77210893758459,11.563600331883377,52.79742439915145,-13.808774784985316,14.337409476060706,54.17904612545255,6.835454919005211,-12.155730139906261,-21.48246502639271,41.1540512370437,71.88627832708134,3.148765739297403,-13.40898813747316,44.269910927724915,14.298302227190536,0.7781044084161752,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,214,8.530754713632845,9.356252152879911,31.70859429787335,46.271029646106555,1.2951053489987707,74.59238819540481,55.54348139126732,7.302976208259857,-0.5941305012754947,-20.705223100859588,85.03061843971378,35.00733010402625,24.805070579103074,-49.23267925097003,54.102806520968535,53.67359568550159,0.46034051634503603,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,215,15.019735850186919,3.7566312298963354,27.79456532970097,-5.0808987901685825,2.3567095644528475,10.83848586160316,77.04740456329822,3.5555738619103474,-7.159659324456907,-11.994828675221248,57.708070840541865,84.7844,83.9024,-22.749967481375734,10.627857919921455,23.89596817228553,0.4545591676063845,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,216,5.991442809820676,7.386874269167951,15.623942348265205,-10.95,0.03916720948195085,5.25155077125784,38.53925219638797,1.8623922242789872,-12.4833745067273,-45.01113552269577,86.95471308513453,81.50445442214479,80.81924915926541,-35.81403435947924,24.733039796396,42.589321266730565,0.3093828147588007,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,217,7.0121504186484005,7.809459471607967,15.584602917452088,-10.483648997360117,-0.8691917601967631,39.70325893515571,38.61257449074598,6.40566888768771,-12.391747395600541,-29.75532137566129,174.78632531721271,84.5750002180452,81.07704962226998,-32.26873733322416,24.47069591108176,42.589321266730565,0.30512027199231384,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,218,30.444381795498277,14.799237081689562,65.12007911534141,28.882773386540183,-16.077907811708478,78.26186715269242,82.7596402511358,7.302976208259857,-3.618809893338042,-2.376641799949854,85.0873686238897,36.04232820530429,26.289096874289527,-34.53897420194817,45.439134987179145,60.67114002045892,0.4578123689535686,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,219,92.47592233300159,5.948953731059701,10.946241404399931,79.40810183945938,-33.65986234168038,7.909562197897358,84.22379808994627,3.614186297214092,-13.864180814332189,-4.351048161709161,89.84408054320654,73.94396014178791,30.484138274924128,-29.586681602223454,45.394919287985076,38.86681159863794,0.6506794759619132,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,220,20.49781842973418,57.2223975119362,9.721511853301676,25.94744023082268,4.00466291827281,90.37387516365673,78.31373082258165,5.519446214274668,-7.012378054769154,5.317313032108109,79.76127804809879,33.73780926101773,-0.09148715297645715,-31.829520217685847,48.829752578870554,90.45521952388347,0.40022675095372134,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,221,84.37288136754906,8.910857689999103,11.563600331883377,50.822332848422576,4.80840717027966,14.41548768247136,50.52610929830538,6.8553658974951,-0.8653351736079276,-11.090359261328512,26.225146286069926,74.97922509645677,-0.646645168014917,-12.620684802362776,14.707858162342552,57.25818018531986,0.4671521296904235,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,222,2.091039792023584,9.708955550264037,19.41216766920965,-9.001637134356354,-10.76888856151233,74.8529764520258,59.77161337172831,6.732375035372743,2.6803401640130895,-8.854543545381176,104.19737658075385,82.90157702677448,80.723473182258,-22.558294109305052,23.638862809498207,49.17208419851318,0.07437602467282263,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,223,2.091039792023584,7.7973225932398575,32.185487130315856,-9.001637134356354,-10.795002358903963,36.367922687328374,72.26944059874482,2.266594789784601,-13.444693436365265,5.117932351364262,103.20744313959946,84.00020619704308,82.9728511744498,-48.46889005921359,26.545343506814504,49.17208419851318,0.11416666379174117,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,224,2.1454073433123253,49.26800477307368,8.96153457707104,57.56118290150229,-24.322461494703017,42.901490819309274,50.22512841613813,5.612723944859903,-13.536612334433197,-23.51527973916777,42.39491559539713,65.75375927633944,0.8722454231796726,-27.96167577106707,11.252525795466063,12.920716661804843,0.8346141588557329,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,225,3.239835113117234,7.807579977897593,18.388111106828198,-10.441058319152324,0.7120747767470209,36.2260997445646,71.9338730495574,1.7786673859663904,-12.823028716665522,-29.735841495554705,80.51126733320987,84.34799586392127,79.58389021620282,-31.784368967172203,24.905228945380873,41.37182725041219,0.8488474299204305,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,226,33.44407785428868,58.54221119760045,24.754721154757643,-10.19105219637083,3.491166834706573,18.90611737828002,48.579956364068735,1.7622925429687841,-6.92347417485579,-8.879632211403388,79.0459027992318,36.13689116549305,12.269118140977984,-31.01461504831221,21.84670248892429,52.38898126887002,0.32174814283040987,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,227,5.095835645567359,67.86019417917818,24.754721154757643,56.44319701161048,-13.11313898139323,33.08279278687631,85.76623067961705,1.889759371105394,-7.33035369939591,-7.951820100890955,77.88577060017113,43.34564388976193,16.29810178818508,-22.147037963775524,23.481928498041995,38.04500842878303,0.6837710056744876,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,228,100.0,66.20134085563012,21.579747339340447,14.547532887051686,-30.046589542069924,100.0,83.0045775772586,1.76,-14.41,-37.36790804911446,62.98648944206426,51.30293797141024,17.29839007114728,-8.440131724287362,6.5036695823417805,60.6817142688711,0.3100475357620394,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,229,94.01303133259961,59.37763717203246,21.643424268960565,-0.9056753816068203,-12.03645728533445,91.75597665897091,56.52450473941325,1.780783645326017,4.229279241370138,-39.64340807258346,105.1499937793324,36.823460341767074,16.992782550184423,-44.12160962397876,37.89434057456174,48.38563500877858,0.7646879946619517,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,230,3.37370406731338,77.41635224086573,17.050821207616735,40.87353494083965,-43.303808885110065,68.26606018354148,63.760383938911886,1.7655289985627234,-0.3449983829231936,-2.2991559189937445,67.31096478868585,54.88949198006904,0.5722909451740539,-19.526349965405615,1.3036586935440102,59.21625590499225,0.6944243684886371,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,231,92.23452546817391,62.581404298937315,10.18441266421037,47.54588277241633,-5.57619397611213,91.57529381364208,59.62044281522019,1.76,6.200758107093329,-42.456481176640786,3.105308406639544,43.93015858693778,28.116836364034224,0.4454,-1.414,61.011698820853134,0.9369137138012106,,,35800.0,137.23,1292.6,1.774,-0.804
fewalter,232,88.69895936069055,61.388019683094036,10.350599563645453,46.1867677992943,-5.957455491585619,97.44200994368396,57.835484427646826,1.76,6.3945473719155865,-3.492788408845672,12.428724954524961,32.88172851463963,30.259324283976895,-1.4217274543320022,6.111757203128232,11.641566020393181,0.9211009758377151,,,35800.0,137.23,1292.6,1.774,-0.804
